"srcip_private","srcip_public","srcip_default","dstip_private","dstip_public","dstip_default","sport_zero","sport_multiplex","sport_echo","sport_discard","sport_daytime","sport_quote","sport_chargen","sport_ftp_data","sport_ftp_control","sport_ssh","sport_telnet","sport_smtp","sport_dns","sport_bootp","sport_gopher","sport_finger","sport_http","sport_kerberos","sport_pop3","sport_nntp","sport_ntp","sport_netbios","sport_imap4","sport_snmp","sport_ldap","sport_https","sport_mds","sport_kpasswd","sport_smtp_ssl","sport_syslog","sport_smtp2","sport_ldaps","sport_cups","sport_imap4_ssl","sport_socks","sport_openvpn","sport_mssql","sport_citrix","sport_oracle","sport_rapservice","sport_msnmessenger","sport_mgc","sport_mysql","sport_metasploit","sport_emule","sport_xmpp","sport_irc","sport_bittorrent","sport_http2","sport_reserved","sport_register","sport_private","dport_zero","dport_multiplex","dport_echo","dport_discard","dport_daytime","dport_quote","dport_chargen","dport_ftp_data","dport_ftp_control","dport_ssh","dport_telnet","dport_smtp","dport_dns","dport_bootp","dport_gopher","dport_finger","dport_http","dport_kerberos","dport_pop3","dport_nntp","dport_ntp","dport_netbios","dport_imap4","dport_snmp","dport_ldap","dport_https","dport_mds","dport_kpasswd","dport_smtp_ssl","dport_syslog","dport_smtp2","dport_ldaps","dport_cups","dport_imap4_ssl","dport_socks","dport_openvpn","dport_mssql","dport_citrix","dport_oracle","dport_rapservice","dport_msnmessenger","dport_mgc","dport_mysql","dport_metasploit","dport_emule","dport_xmpp","dport_irc","dport_bittorrent","dport_http2","dport_reserved","dport_register","dport_private","protocol_tcp","protocol_udp","protocol_icmp","protocol_igmp","protocol_other","tcpflags_URG","tcpflags_ACK","tcpflags_PSH","tcpflags_RST","tcpflags_SYN","tcpflags_FIN","srctos_zero","srctos_192","srctos_other","npackets_verylow","npackets_low","npackets_medium","npackets_high","npackets_veryhigh","nbytes_verylow","nbytes_low","nbytes_medium","nbytes_high","nbytes_veryhigh","label_background","label_analysis","label_backdoor","label_dos","label_exploit","label_fuzzer","label_generic","label_reconnaissance","label_shellcode","label_worm","label_attack","outcome"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,54,0,0,0,0,0,0,0,0,2,1,0,15,39,0,0,0,36,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,109,26,0,0,0,0,254,0,0,0,0,0,197,0,0,0,2,70,148,25,9,0,59,51,118,26,234,0,0,3,5,9,0,3,0,0,20,"label_fuzzer"
4,250,0,2,250,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,192,59,3,0,0,0,0,0,0,0,4,5,0,16,43,0,0,0,20,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,111,26,0,0,0,0,254,0,0,0,0,0,190,0,0,0,3,77,145,29,0,1,64,58,116,15,235,0,0,0,6,11,0,2,0,0,19,"label_fuzzer"
2,252,0,2,252,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,176,76,2,0,0,0,0,0,0,0,3,2,0,7,46,0,0,0,28,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,119,109,26,0,0,0,0,254,0,0,0,0,0,186,0,0,0,1,90,134,27,2,1,69,66,101,17,234,0,0,1,5,10,1,3,0,0,20,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,58,0,0,0,0,0,0,0,0,4,2,0,14,55,0,0,0,31,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127,87,40,0,0,0,0,254,0,0,0,1,0,188,0,0,0,1,87,139,23,4,0,67,56,116,15,243,0,0,0,7,2,0,2,0,0,11,"label_exploit"
3,251,0,3,251,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,191,58,3,0,0,0,0,0,0,0,5,3,1,13,37,0,0,0,24,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,115,120,19,0,0,0,0,254,0,0,0,0,0,183,0,0,0,3,83,138,23,7,2,68,67,103,14,238,0,0,0,12,2,0,2,0,0,16,"label_exploit"
2,252,0,0,252,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,189,63,2,0,0,0,0,0,0,0,10,3,0,8,33,0,0,0,28,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,110,108,36,0,0,0,0,254,0,0,0,0,0,185,0,0,0,0,99,114,36,5,0,69,70,89,26,230,0,0,1,20,0,0,3,0,0,24,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,71,0,0,0,0,0,0,0,0,3,3,0,11,31,0,0,0,23,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,89,134,31,0,0,0,0,254,0,0,0,0,0,209,0,0,0,1,60,150,25,18,0,48,62,112,32,238,0,0,2,9,0,1,3,1,0,16,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,59,0,0,0,0,0,0,0,0,2,1,0,7,38,0,0,0,22,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,91,135,28,0,0,0,0,254,0,0,0,0,0,191,0,0,0,2,71,152,20,9,0,63,61,111,19,242,0,0,3,6,0,1,2,0,0,12,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,66,0,0,0,0,0,0,0,0,6,4,0,14,37,0,0,0,24,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,109,119,26,0,0,0,0,254,0,0,0,0,0,192,0,0,0,1,89,124,32,8,0,64,67,101,22,241,0,0,1,6,0,2,4,0,0,13,"label_exploit"
4,250,0,4,250,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,177,73,4,0,0,0,0,0,0,0,6,2,0,11,46,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,113,116,25,0,0,0,0,254,0,0,0,0,0,184,0,0,0,6,80,139,19,10,4,66,59,106,19,239,0,0,0,9,0,3,3,0,0,15,"label_exploit"
3,251,0,1,251,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,192,59,3,0,0,0,0,0,0,0,6,2,1,9,28,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,120,108,26,0,0,0,0,254,0,0,0,0,0,161,0,0,0,41,70,111,24,8,1,72,75,86,20,221,0,0,0,3,25,1,3,1,0,33,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,64,0,0,0,0,0,0,0,0,5,3,0,10,40,0,0,0,19,0,0,0,0,0,6,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,82,30,0,0,0,0,254,0,0,0,0,0,151,0,0,0,46,74,107,25,2,1,81,80,79,13,218,0,0,2,3,26,2,3,0,0,36,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,179,75,0,0,0,0,0,0,0,0,7,5,1,11,50,0,0,0,17,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,108,30,0,0,0,0,254,0,0,0,0,0,178,0,0,0,2,105,116,30,1,0,78,71,94,11,244,0,0,1,5,0,1,3,0,0,10,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,69,0,0,0,0,0,0,0,0,12,3,0,11,41,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,111,36,0,0,0,0,254,0,0,0,0,0,191,0,0,0,3,90,130,26,5,0,64,71,102,17,240,0,0,1,8,0,1,3,1,0,14,"label_exploit"
2,252,0,2,252,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,194,58,2,0,0,0,0,0,0,0,3,2,0,15,48,0,0,0,34,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,100,30,0,0,0,0,254,0,0,0,0,0,183,0,0,0,5,79,144,22,4,2,72,50,114,16,241,0,0,0,6,0,3,4,0,0,13,"label_exploit"
4,250,0,2,250,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,189,61,4,0,0,0,0,0,0,0,10,3,0,5,36,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,113,37,0,0,0,0,254,0,0,0,0,0,196,0,0,0,2,81,148,22,1,2,59,75,106,12,229,0,0,0,17,3,0,5,0,0,25,"label_exploit"
2,252,0,2,252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191,62,1,0,0,0,0,0,0,0,7,3,0,12,54,0,0,0,22,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,121,99,34,0,0,0,0,254,0,0,0,0,0,180,0,0,0,5,92,126,25,6,1,73,71,96,13,237,0,0,3,10,2,0,2,0,0,17,"label_exploit"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,181,72,1,0,0,0,0,0,0,0,4,1,0,8,43,0,0,0,19,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,105,122,27,0,0,0,0,254,0,0,0,0,0,181,0,0,0,3,89,131,28,3,2,74,64,99,15,243,0,0,1,2,0,0,6,2,0,11,"label_reconnaissance"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,69,0,0,0,0,0,0,0,0,11,3,0,6,33,0,0,0,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,97,119,38,0,0,0,0,254,0,0,0,0,0,195,0,0,0,1,95,111,28,19,1,59,81,85,28,243,0,0,0,7,0,2,1,1,0,11,"label_exploit"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,72,1,0,0,0,0,0,0,0,7,1,0,10,52,0,0,0,29,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,129,105,20,0,0,0,0,254,0,0,0,0,0,181,0,0,0,3,99,118,27,7,1,73,65,94,21,235,0,0,0,4,10,1,4,0,0,19,"label_fuzzer"
4,250,0,2,250,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,52,4,0,0,0,0,0,0,0,5,1,0,11,36,0,0,0,21,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,114,118,22,0,0,0,0,254,0,0,0,0,0,190,0,0,0,3,90,128,24,9,2,62,74,92,24,225,0,0,1,3,20,0,4,1,0,29,"label_fuzzer"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193,60,1,0,0,0,0,0,0,0,2,1,0,10,42,0,0,0,29,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,122,109,23,0,0,0,0,254,0,0,0,0,0,193,0,0,0,2,74,139,27,12,1,62,51,113,27,226,0,0,0,7,15,2,2,2,0,28,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,194,60,0,0,0,0,0,0,0,0,4,3,0,15,38,0,0,0,19,0,2,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,115,110,29,0,0,0,0,254,0,0,0,0,0,189,0,0,0,1,90,132,25,6,0,67,69,101,17,234,0,0,0,8,7,2,2,1,0,20,"label_exploit"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,72,1,0,0,0,0,0,0,0,7,4,0,11,40,0,0,0,23,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,108,116,30,0,0,0,0,254,0,0,0,0,0,192,0,0,0,3,84,128,27,12,1,62,74,94,23,242,0,0,1,7,0,0,3,1,0,12,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,62,0,0,0,0,0,0,0,0,8,2,0,11,51,0,0,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,106,32,0,0,0,0,254,0,0,0,0,0,180,0,0,0,3,91,133,25,2,1,73,64,103,13,242,0,0,1,6,0,2,2,1,0,12,"label_exploit"
2,252,0,2,252,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,186,66,2,0,0,0,0,0,0,0,8,2,1,12,47,0,0,0,25,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,117,105,32,0,0,0,0,254,0,0,0,0,0,185,0,0,0,4,96,112,33,9,2,67,67,93,25,243,0,0,1,6,0,0,4,0,0,11,"label_exploit"
3,251,0,1,251,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,71,3,0,0,0,0,0,0,0,10,4,0,13,47,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,94,34,0,0,0,0,254,0,0,0,0,0,181,0,0,0,2,98,134,13,7,0,74,64,108,8,238,0,0,1,10,0,1,4,0,0,16,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,73,0,0,0,0,0,0,0,0,2,2,0,7,43,0,0,0,31,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,117,38,0,0,0,0,254,0,0,0,0,0,195,0,0,0,2,66,162,20,4,0,60,56,134,4,242,0,0,0,7,0,2,3,0,0,12,"label_exploit"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188,65,1,0,0,0,0,0,0,0,1,3,0,10,41,0,0,0,29,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,107,123,24,0,0,0,0,254,0,0,0,0,0,185,0,0,0,1,79,137,30,7,1,69,49,122,13,241,0,0,0,8,0,2,3,0,0,13,"label_exploit"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,64,1,0,0,0,0,0,0,0,3,6,0,11,36,0,0,0,25,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,111,115,28,0,0,0,0,254,0,0,0,0,0,189,0,0,0,2,80,138,33,1,1,65,63,121,4,240,0,0,2,8,0,1,3,0,0,14,"label_exploit"
2,252,0,2,252,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,196,54,2,0,0,0,0,0,0,0,8,5,0,10,43,0,0,0,24,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,112,115,27,0,0,0,0,254,0,0,0,0,0,183,0,0,0,4,91,116,40,3,2,68,71,106,7,242,0,0,1,6,0,2,3,0,0,12,"label_exploit"
3,251,0,1,251,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,66,3,0,0,0,0,0,0,0,6,2,0,11,52,0,0,0,26,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,124,104,26,0,0,0,0,254,0,0,0,0,0,181,0,0,0,3,85,123,36,7,0,73,47,127,7,241,0,0,0,7,1,1,4,0,0,13,"label_exploit"
2,252,0,2,252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,57,1,0,0,0,0,0,0,0,6,3,0,9,46,0,0,0,23,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,107,118,29,0,0,0,0,254,0,0,0,0,0,188,0,0,0,2,88,113,42,9,1,66,53,115,19,242,0,0,2,7,0,0,2,1,0,12,"label_exploit"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,64,0,0,0,0,0,0,0,0,6,6,0,9,41,0,0,0,34,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,133,91,30,0,0,0,0,254,0,0,0,0,0,186,0,0,0,3,92,114,36,9,0,67,58,119,10,226,0,1,0,10,15,0,2,0,0,28,"label_fuzzer"
1,253,0,1,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,56,1,0,0,0,0,0,0,0,6,5,0,10,39,0,0,0,22,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,115,106,33,0,0,0,0,254,0,0,0,0,0,186,0,0,0,3,95,117,32,7,1,66,75,105,7,232,0,0,1,5,12,0,4,0,0,22,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,56,0,0,0,0,0,0,0,0,5,5,0,11,52,0,0,0,28,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,123,107,24,0,0,0,0,254,0,0,0,0,0,179,0,0,0,2,90,120,33,9,0,76,43,126,9,245,0,0,1,3,1,1,3,0,0,9,"label_exploit"
12,242,0,10,242,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,170,72,3,0,0,0,0,0,0,0,5,3,0,13,44,0,0,0,30,0,0,0,0,9,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,140,83,31,0,0,0,0,254,0,0,0,0,0,175,0,0,0,10,96,110,28,10,1,78,59,106,10,232,0,0,1,4,13,1,2,0,1,22,"label_fuzzer"
52,202,0,52,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,153,49,1,0,0,0,0,0,0,0,6,3,0,9,36,0,0,0,15,1,1,0,0,51,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,154,80,20,0,0,0,0,254,0,0,0,0,0,148,0,0,0,52,84,73,35,10,0,106,54,76,18,232,0,0,2,2,15,0,2,1,0,22,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,62,0,0,0,0,0,0,0,0,3,11,0,8,29,0,0,0,20,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,114,112,28,0,0,0,0,254,0,0,0,0,0,203,0,0,0,0,82,132,35,5,0,59,66,114,15,235,0,0,1,5,10,1,2,0,0,19,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,77,0,0,0,0,0,0,0,0,1,7,0,13,42,0,0,0,22,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,129,94,31,0,0,0,0,254,0,0,0,0,0,190,0,0,0,0,95,126,29,4,0,82,40,123,9,232,0,0,0,0,22,0,0,0,0,22,"label_fuzzer"
0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,78,0,0,0,0,0,0,0,0,0,14,0,11,46,0,0,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,130,101,23,0,0,0,0,254,0,0,0,0,0,185,0,0,0,0,82,140,24,8,0,81,35,130,8,254,0,0,0,0,0,0,0,0,0,0,"label_background"
3,251,0,3,251,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,181,70,3,0,0,0,0,0,0,0,3,16,0,10,46,0,0,0,28,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,129,99,26,0,0,0,0,254,0,0,0,0,0,186,0,0,0,2,77,131,40,4,2,68,43,132,9,250,0,0,0,0,4,0,0,0,0,4,"label_fuzzer"
3,251,0,1,251,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,172,79,3,0,0,0,0,0,0,0,7,16,0,10,38,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,84,42,0,0,0,0,254,0,0,0,0,0,196,0,0,0,0,99,113,40,2,0,79,61,112,2,249,0,0,0,0,5,0,0,0,0,5,"label_fuzzer"
